 # Number of iterations in MCMC :       100000
 # Weight   -ln(L/L_{max})    A    bw 
           1   9999999984.1390076        12.617008209228516       -3.3423418998718262     
           2   9999999984.5075722        12.573384284973145       -3.3920595645904541     
           2   9999999984.4912415        12.550936698913574       -3.3086893558502197     
           1   9999999984.9678154        12.527532577514648       -3.1558477878570557     
           1   9999999984.3317871        12.605538368225098       -3.4771890640258789     
           1   9999999984.1137180        12.601520538330078       -3.4596273899078369     
           1   9999999983.9608135        12.613071441650391       -3.4806914329528809     
           4   9999999985.8643017        12.595390319824219       -3.4943268299102783     
           2   9999999985.8266201        12.639492034912109       -3.5928044319152832     
           1   9999999986.6664505        12.568222999572754       -3.4351587295532227     
           3   9999999985.6403618        12.601740837097168       -3.5053322315216064     
           1   9999999986.1645451        12.539026260375977       -3.3226363658905029     
           2   9999999983.3640442        12.567255973815918       -3.3017530441284180     
           1   9999999984.0032959        12.577313423156738       -3.2434031963348389     
           2   9999999984.4948711        12.621519088745117       -3.3438055515289307     
           1   9999999987.9396114        12.616244316101074       -3.2391674518585205     
           3   9999999983.3063202        12.624687194824219       -3.4260153770446777     
           1   9999999983.1643047        12.593914985656738       -3.3257231712341309     
           6   9999999983.4425716        12.574537277221680       -3.2686145305633545     
           2   9999999983.7351170        12.581135749816895       -3.2630741596221924     
           1   9999999984.7501373        12.531607627868652       -3.1684255599975586     
           1   9999999984.9631233        12.528341293334961       -3.2180709838867188     
           2   9999999985.5228786        12.563488960266113       -3.3910193443298340     
           3   9999999984.0462570        12.592289924621582       -3.4327213764190674     
           1   9999999983.7188816        12.554969787597656       -3.2705612182617188     
          11   9999999984.3653278        12.600038528442383       -3.4646117687225342     
           5   9999999985.5859146        12.642925262451172       -3.5916535854339600     
           4   9999999984.7853546        12.551842689514160       -3.3251757621765137     
           3   9999999983.5868626        12.557991027832031       -3.2650945186614990     
           2   9999999985.9045830        12.562472343444824       -3.1523170471191406     
           1   9999999986.1696758        12.523173332214355       -3.0882387161254883     
           2   9999999985.7702217        12.565187454223633       -3.1613543033599854     
           1   9999999985.7615414        12.591903686523438       -3.2225112915039063     
           3   9999999983.3667469        12.598629951477051       -3.3233907222747803     
           2   9999999983.6159267        12.629567146301270       -3.4885962009429932     
           1   9999999984.0410728        12.617705345153809       -3.3485705852508545     
           1   9999999983.0182476        12.598250389099121       -3.3534212112426758     
           1   9999999984.6395798        12.656498908996582       -3.5643508434295654     
           4   9999999983.5441628        12.607326507568359       -3.4491574764251709     
           1   9999999983.1859779        12.593929290771484       -3.3933439254760742     
           3   9999999983.1988850        12.577703475952148       -3.3364052772521973     
           1   9999999985.4656715        12.515961647033691       -3.1549472808837891     
           1   9999999983.1827164        12.584309577941895       -3.3619847297668457     
           1   9999999983.2501717        12.572251319885254       -3.2891087532043457     
           1   9999999982.9899578        12.602347373962402       -3.3887658119201660     
           1   9999999983.0239124        12.588018417358398       -3.3325612545013428     
           1   9999999983.1109943        12.615912437438965       -3.4195239543914795     
           2   9999999983.6469421        12.567768096923828       -3.2461888790130615     
           3   9999999983.4542332        12.593986511230469       -3.3062911033630371     
           2   9999999983.5562515        12.617526054382324       -3.4699144363403320     
           4   9999999983.4858418        12.632711410522461       -3.4682607650756836     
           2   9999999983.3381252        12.594618797302246       -3.4060688018798828     
           1   9999999983.2682152        12.603776931762695       -3.3445007801055908     
           1   9999999983.0023403        12.606401443481445       -3.3922564983367920     
           2   9999999983.4616222        12.567143440246582       -3.2611169815063477     
           1   9999999984.9551163        12.528432846069336       -3.2179732322692871     
           1   9999999985.3936863        12.540709495544434       -3.3035535812377930     
           2   9999999984.9290638        12.528782844543457       -3.2180271148681641     
           1   9999999983.7283955        12.553689002990723       -3.2487504482269287     
           1   9999999983.6206875        12.557828903198242       -3.2765867710113525     
           3   9999999983.6842804        12.555851936340332       -3.2450981140136719     
           2   9999999985.4375343        12.550333023071289       -3.1445245742797852     
           1   9999999983.3383427        12.600091934204102       -3.4204969406127930     
           3   9999999983.2019711        12.589397430419922       -3.3810095787048340     
           6   9999999983.1027222        12.593048095703125       -3.3830866813659668     
           2   9999999983.2422733        12.608098983764648       -3.4318249225616455     
           2   9999999983.3214569        12.626136779785156       -3.4342548847198486     
           8   9999999983.0059471        12.588114738464355       -3.3470978736877441     
           3   9999999983.4748096        12.596817016601563       -3.3123867511749268     
           2   9999999983.5274868        12.613119125366211       -3.3579535484313965     
           2   9999999984.9236240        12.631017684936523       -3.3612232208251953     
           1   9999999985.2324181        12.640419960021973       -3.3846035003662109     
           2   9999999982.9760952        12.599572181701660       -3.3790569305419922     
           2   9999999984.0493469        12.601247787475586       -3.2986938953399658     
           1   9999999983.1055584        12.612615585327148       -3.4232842922210693     
           2   9999999982.9850845        12.600692749023438       -3.3846745491027832     
           4   9999999983.2481823        12.622476577758789       -3.4451179504394531     
           3   9999999983.2758064        12.615683555603027       -3.3848984241485596     
           1   9999999983.0696163        12.601611137390137       -3.3559446334838867     
           6   9999999984.4674950        12.646840095520020       -3.4423775672912598     
           1   9999999984.1528072        12.543036460876465       -3.2374229431152344     
           4   9999999983.6485043        12.617703437805176       -3.3669769763946533     
           2   9999999983.3125744        12.581740379333496       -3.2891123294830322     
           2   9999999984.2669621        12.552830696105957       -3.1951122283935547     
           5   9999999984.6636696        12.609317779541016       -3.3004260063171387     
           9   9999999983.1782532        12.575389862060547       -3.3188774585723877     
           1   9999999983.7045898        12.554913520812988       -3.2451429367065430     
           1   9999999984.0899048        12.543970108032227       -3.2308444976806641     
           1   9999999983.5134411        12.571126937866211       -3.3377790451049805     
           2   9999999985.8155251        12.547556877136230       -3.3440668582916260     
           6   9999999985.3316536        12.601461410522461       -3.4966521263122559     
           2   9999999984.2405338        12.626834869384766       -3.5184552669525146     
           1   9999999985.0167084        12.585828781127930       -3.4457552433013916     
           2   9999999985.8301659        12.619648933410645       -3.5528821945190430     
          13   9999999983.2759361        12.616967201232910       -3.4486007690429688     
           2   9999999983.2008781        12.591400146484375       -3.3168148994445801     
          10   9999999983.2301731        12.615725517272949       -3.4426074028015137     
           1   9999999983.2708893        12.624499320983887       -3.4361295700073242     
           2   9999999983.7178478        12.554681777954102       -3.2674908638000488     
           3   9999999983.9255142        12.556029319763184       -3.2991704940795898     
           1   9999999986.9629669        12.509566307067871       -3.2237253189086914     
           1   9999999985.2348957        12.535984039306641       -3.2766320705413818     
           1   9999999984.3186588        12.606035232543945       -3.4779410362243652     
           3   9999999985.5233746        12.568499565124512       -3.4073042869567871     
           9   9999999983.0068359        12.599636077880859       -3.3879771232604980     
           1   9999999983.2491932        12.602334976196289       -3.3415966033935547     
           2   9999999983.7583313        12.561656951904297       -3.3139884471893311     
           4   9999999983.8414211        12.582534790039063       -3.2611010074615479     
           6   9999999984.3836479        12.591617584228516       -3.2615690231323242     
           1   9999999984.6115284        12.595376968383789       -3.2636752128601074     
           5   9999999983.7121239        12.561704635620117       -3.2367300987243652     
           1   9999999983.2234764        12.576348304748535       -3.3331799507141113     
           1   9999999983.9318447        12.559661865234375       -3.3165063858032227     
           3   9999999983.5428123        12.632535934448242       -3.4807114601135254     
           3   9999999984.4353085        12.657821655273438       -3.5185742378234863     
           5   9999999984.8340874        12.665712356567383       -3.5593726634979248     
           4   9999999983.6002026        12.627702713012695       -3.4860804080963135     
           1   9999999983.9173203        12.568881988525391       -3.3527631759643555     
           3   9999999983.6760921        12.556904792785645       -3.2791593074798584     
           1   9999999983.7505322        12.556741714477539       -3.2336499691009521     
           1   9999999983.7653866        12.599255561828613       -3.3048238754272461     
           1   9999999983.7527752        12.571092605590820       -3.2441954612731934     
           1   9999999984.0468826        12.617310523986816       -3.3470337390899658     
           3   9999999984.0233288        12.547765731811523       -3.2146594524383545     
           4   9999999983.6507015        12.556103706359863       -3.2642562389373779     
           1   9999999983.0947475        12.579792022705078       -3.3191511631011963     
           2   9999999983.9601593        12.636604309082031       -3.5173804759979248     
           1   9999999983.2580643        12.609190940856934       -3.4351603984832764     
           1   9999999983.2516117        12.603147506713867       -3.4220032691955566     
           3   9999999983.8863335        12.591748237609863       -3.4249675273895264     
           4   9999999983.6495514        12.562444686889648       -3.3091692924499512     
           2   9999999984.1966648        12.636661529541016       -3.5306270122528076     
           1   9999999983.0039616        12.604084014892578       -3.3757722377777100     
           1   9999999983.0154076        12.589635848999023       -3.3361253738403320     
           2   9999999983.4115696        12.609800338745117       -3.3538739681243896     
           1   9999999983.2203865        12.617259979248047       -3.4427564144134521     
           1   9999999985.1937828        12.577857971191406       -3.4272580146789551     
           2   9999999985.6781807        12.587504386901855       -3.4681754112243652     
           1   9999999982.9920406        12.589866638183594       -3.3463699817657471     
           1   9999999983.2439651        12.586998939514160       -3.3040659427642822     
           2   9999999983.1815262        12.578023910522461       -3.2980546951293945     
           1   9999999983.1595287        12.575645446777344       -3.3096725940704346     
          10   9999999983.0119190        12.600020408630371       -3.3898181915283203     
           3   9999999983.0726604        12.582070350646973       -3.3346080780029297     
           1   9999999983.1653996        12.586527824401855       -3.3682236671447754     
           1   9999999983.1086311        12.578977584838867       -3.3151628971099854     
           3   9999999984.1390610        12.546013832092285       -3.2043199539184570     
           4   9999999986.6974831        12.505458831787109       -3.0629787445068359     
           1   9999999987.0100250        12.503553390502930       -3.0482037067413330     
           2   9999999988.8465118        12.466702461242676       -3.0119559764862061     
           1   9999999983.7899990        12.557805061340332       -3.2294483184814453     
           3   9999999985.1568947        12.602422714233398       -3.2662885189056396     
           1   9999999983.3828201        12.628429412841797       -3.4606029987335205     
           1   9999999983.8107262        12.608040809631348       -3.3279075622558594     
           1   9999999985.3726025        12.618817329406738       -3.3078851699829102     
           2   9999999986.5220547        12.624522209167480       -3.2956509590148926     
           4   9999999986.0589104        12.659848213195801       -3.4328386783599854     
           1   9999999983.7250900        12.638306617736816       -3.4968609809875488     
           5   9999999984.2403564        12.633536338806152       -3.5288071632385254     
           4   9999999986.8905354        12.675065040588379       -3.6732311248779297     
           7   9999999985.1960583        12.660931587219238       -3.5970194339752197     
           3   9999999983.6513023        12.608999252319336       -3.4582116603851318     
           5   9999999984.4011517        12.629755020141602       -3.5297551155090332     
           1   9999999983.6848316        12.568251609802246       -3.3375780582427979     
          11   9999999982.9688587        12.597001075744629       -3.3673760890960693     
           5   9999999983.8511219        12.550800323486328       -3.2330372333526611     
           1   9999999983.1455250        12.576479911804199       -3.3111906051635742     
           7   9999999983.3357105        12.619993209838867       -3.3973338603973389     
           1   9999999983.6052952        12.631754875183105       -3.4883294105529785     
           3   9999999983.9517727        12.638363838195801       -3.5177659988403320     
           1   9999999983.4383965        12.624908447265625       -3.4099712371826172     
           1   9999999983.4347057        12.623529434204102       -3.4039411544799805     
           2   9999999983.7838554        12.629917144775391       -3.4061768054962158     
           1   9999999983.3001480        12.568936347961426       -3.2988026142120361     
           1   9999999984.6860905        12.601300239562988       -3.4780051708221436     
           5   9999999984.6788292        12.624174118041992       -3.5295298099517822     
           1   9999999983.4823589        12.586502075195313       -3.2873458862304688     
           1   9999999984.0780163        12.612239837646484       -3.3296601772308350     
           3   9999999983.0547009        12.608041763305664       -3.3810091018676758     
           2   9999999983.5158710        12.571219444274902       -3.3383409976959229     
           2   9999999982.9940243        12.605195045471191       -3.3891596794128418     
           3   9999999983.0264931        12.585972785949707       -3.3430774211883545     
           4   9999999983.6645470        12.594353675842285       -3.2965493202209473     
           3   9999999983.2055836        12.576807022094727       -3.2941586971282959     
           2   9999999985.9041805        12.509574890136719       -3.1574420928955078     
           1   9999999982.9700527        12.597067832946777       -3.3643007278442383     
          11   9999999982.9886265        12.591896057128906       -3.3467280864715576     
           4   9999999983.4681606        12.598097801208496       -3.4229183197021484     
           2   9999999983.6355610        12.622620582580566       -3.4825596809387207     
           4   9999999983.5082092        12.630093574523926       -3.4783964157104492     
           1   9999999983.0086384        12.603032112121582       -3.3704221248626709     
           2   9999999983.0082588        12.599450111389160       -3.3586604595184326     
           2   9999999985.3180237        12.520330429077148       -3.1900486946105957     
           5   9999999983.9268150        12.560395240783691       -3.2210638523101807     
           6   9999999984.2194195        12.540924072265625       -3.2135126590728760     
           1   9999999984.2625122        12.610866546630859       -3.3185453414916992     
           1   9999999984.1551743        12.600899696350098       -3.2937905788421631     
           2   9999999982.9972992        12.592746734619141       -3.3661782741546631     
           3   9999999986.5283337        12.547963142395020       -3.1088294982910156     
           1   9999999983.4063644        12.565115928649902       -3.2719032764434814     
           3   9999999984.4590511        12.537723541259766       -3.1854312419891357     
           1   9999999984.4519157        12.657900810241699       -3.5393111705780029     
           3   9999999983.9932842        12.641718864440918       -3.4477202892303467     
           1   9999999983.4500427        12.622004508972168       -3.4691853523254395     
           1   9999999983.2861500        12.573862075805664       -3.2825362682342529     
           2   9999999984.5197392        12.536925315856934       -3.1804723739624023     
           3   9999999983.6121998        12.566707611083984       -3.3261454105377197     
           3   9999999983.1997471        12.599778175354004       -3.4100475311279297     
           4   9999999983.2632790        12.617258071899414       -3.4476284980773926     
           3   9999999983.4395733        12.619107246398926       -3.3851017951965332     
           9   9999999983.7524395        12.624415397644043       -3.3858864307403564     
           1   9999999983.6355934        12.637056350708008       -3.4851658344268799     
           5   9999999984.3437843        12.655967712402344       -3.5277023315429688     
           1   9999999983.9855556        12.587547302246094       -3.4168648719787598     
           1   9999999983.8205509        12.590481758117676       -3.4186563491821289     
           1   9999999983.2042084        12.587883949279785       -3.3763206005096436     
           1   9999999982.9949608        12.591327667236328       -3.3438107967376709     
           1   9999999983.8250599        12.642765045166016       -3.4753787517547607     
           2   9999999984.0323143        12.646570205688477       -3.5203211307525635     
           3   9999999983.4527149        12.630597114562988       -3.4694449901580811     
           2   9999999983.1867924        12.619362831115723       -3.4150102138519287     
           6   9999999983.3605728        12.626854896545410       -3.4308269023895264     
           1   9999999983.3850727        12.622521400451660       -3.4640655517578125     
           6   9999999983.0782433        12.606250762939453       -3.4120352268218994     
           5   9999999983.2000103        12.580767631530762       -3.2978725433349609     
           3   9999999983.8452473        12.552523612976074       -3.2712583541870117     
           2   9999999983.1386700        12.584701538085938       -3.3099484443664551     
           1   9999999982.9698353        12.598689079284668       -3.3726584911346436     
           4   9999999984.4802589        12.658507347106934       -3.5165727138519287     
           1   9999999983.0848026        12.614152908325195       -3.4100866317749023     
           1   9999999985.3071556        12.674729347229004       -3.5763316154479980     
           3   9999999985.3982410        12.633407592773438       -3.3544471263885498     
           2   9999999984.0023441        12.632342338562012       -3.4037003517150879     
           1   9999999983.6810646        12.623908996582031       -3.3880345821380615     
           3   9999999983.3849392        12.628768920898438       -3.4413568973541260     
           1   9999999983.2705956        12.593947410583496       -3.3997473716735840     
           1   9999999983.6576920        12.599196434020996       -3.4351749420166016     
          10   9999999983.1286201        12.580184936523438       -3.3073234558105469     
           2   9999999983.0590172        12.612197875976563       -3.4059884548187256     
           2   9999999984.3706970        12.655296325683594       -3.5396740436553955     
           1   9999999985.1723709        12.671968460083008       -3.5516083240509033     
           1   9999999985.3960037        12.676026344299316       -3.5854628086090088     
           5   9999999983.4007797        12.608898162841797       -3.3516266345977783     
           6   9999999983.0248623        12.590522766113281       -3.3641905784606934     
           1   9999999983.0355892        12.588981628417969       -3.3309302330017090     
           1   9999999983.7853031        12.555891036987305       -3.2863225936889648     
           1   9999999984.2734070        12.585338592529297       -3.4210174083709717     
           8   9999999982.9741802        12.596807479858398       -3.3608183860778809     
           1   9999999983.5878296        12.635105133056641       -3.4517407417297363     
           1   9999999983.6300049        12.624033927917480       -3.4841527938842773     
           1   9999999983.0618782        12.608218193054199       -3.3804388046264648     
           5   9999999983.3470516        12.623690605163574       -3.4137377738952637     
           1   9999999983.1523304        12.576587677001953       -3.3058207035064697     
           4   9999999983.1534958        12.615001678466797       -3.3961789608001709     
           4   9999999983.0426311        12.604548454284668       -3.3694305419921875     
           5   9999999983.0833950        12.586007118225098       -3.3190133571624756     
           1   9999999984.4187298        12.632872581481934       -3.3864581584930420     
           2   9999999983.1685925        12.600579261779785       -3.3428807258605957     
           1   9999999983.2301102        12.608555793762207       -3.4317178726196289     
           1   9999999985.1200314        12.618268966674805       -3.3134422302246094     
           3   9999999985.1022396        12.593602180480957       -3.2444734573364258     
           1   9999999985.0708218        12.542993545532227       -3.3004713058471680     
           4   9999999983.5900536        12.636047363281250       -3.4604992866516113     
           1   9999999983.6919537        12.639436721801758       -3.4850039482116699     
           6   9999999984.4080620        12.542439460754395       -3.2625069618225098     
           1   9999999983.4722786        12.579082489013672       -3.2734944820404053     
           2   9999999983.0494461        12.586677551269531       -3.3256359100341797     
           1   9999999985.1422443        12.619264602661133       -3.3158740997314453     
           4   9999999983.2806473        12.624579429626465       -3.4469308853149414     
           2   9999999983.3348446        12.610551834106445       -3.4433946609497070     
           6   9999999983.2547855        12.592816352844238       -3.3953983783721924     
           2   9999999983.5384178        12.572675704956055       -3.2593884468078613     
           1   9999999984.4846153        12.593260765075684       -3.2623350620269775     
           3   9999999983.3220711        12.607397079467773       -3.3519570827484131     
           1   9999999983.3195858        12.625358581542969       -3.4281582832336426     
           8   9999999983.4153557        12.613251686096191       -3.4537878036499023     
           1   9999999983.3021908        12.615216255187988       -3.3807332515716553     
           1   9999999983.0899200        12.614286422729492       -3.4076433181762695     
           1   9999999984.4806805        12.647944450378418       -3.5546314716339111     
           1   9999999984.0521717        12.629968643188477       -3.5151154994964600     
           3   9999999983.4493771        12.631324768066406       -3.4654247760772705     
           3   9999999983.8649178        12.602056503295898       -3.3082723617553711     
           1   9999999983.5447330        12.634918212890625       -3.4620842933654785     
           1   9999999984.0983791        12.641057968139648       -3.4367496967315674     
           1   9999999983.6911030        12.621958732604980       -3.3800306320190430     
           3   9999999983.9486408        12.584117889404297       -3.2599694728851318     
           3   9999999982.9978886        12.601854324340820       -3.3687472343444824     
           4   9999999983.0120201        12.606150627136230       -3.3990056514739990     
           3   9999999983.1544609        12.618676185607910       -3.4238939285278320     
           2   9999999983.1996155        12.612084388732910       -3.3781070709228516     
           1   9999999983.5271206        12.613492965698242       -3.3592321872711182     
           4   9999999987.0733681        12.636930465698242       -3.3217935562133789     
           1   9999999984.8016548        12.584285736083984       -3.2304775714874268     
           2   9999999984.4783497        12.604839324951172       -3.2935502529144287     
           3   9999999983.0325470        12.585148811340332       -3.3398299217224121     
           5   9999999985.6406746        12.513761520385742       -3.1656880378723145     
           4   9999999984.7576847        12.539429664611816       -3.1610519886016846     
           4   9999999983.9141922        12.568297386169434       -3.2315351963043213     
           1   9999999984.1340370        12.637189865112305       -3.5279474258422852     
           1   9999999985.4969063        12.615509033203125       -3.5349493026733398     
           1   9999999984.3573475        12.577991485595703       -3.4015614986419678     
           2   9999999984.1230106        12.602334022521973       -3.4620018005371094     
           1   9999999983.6816025        12.572796821594238       -3.3549766540527344     
           5   9999999983.0169754        12.601151466369629       -3.3622763156890869     
           1   9999999983.4201260        12.592549324035645       -3.4051451683044434     
           1   9999999983.3658142        12.622195243835449       -3.4619741439819336     
           6   9999999983.0748997        12.608909606933594       -3.4152412414550781     
           1   9999999984.1308823        12.627259254455566       -3.5145668983459473     
           2   9999999984.1892357        12.635442733764648       -3.5288593769073486     
           3   9999999983.1221943        12.615562438964844       -3.4056432247161865     
           2   9999999983.6877995        12.630686759948730       -3.4161012172698975     
           1   9999999985.1868362        12.663377761840820       -3.4859323501586914     
           1   9999999983.8203545        12.642944335937500       -3.4790084362030029     
           1   9999999983.3156376        12.626402854919434       -3.4485204219818115     
           3   9999999983.2224293        12.601148605346680       -3.4151451587677002     
           2   9999999986.0110168        12.654016494750977       -3.6213493347167969     
           2   9999999985.3864975        12.674020767211914       -3.5973997116088867     
           5   9999999983.1563988        12.576468467712402       -3.3047246932983398     
           1   9999999984.2318840        12.551553726196289       -3.1962466239929199     
           1   9999999985.3195686        12.518565177917480       -3.1578409671783447     
           4   9999999984.9631481        12.540816307067871       -3.2862851619720459     
           1   9999999984.1480885        12.542649269104004       -3.2298512458801270     
           4   9999999983.4223671        12.566670417785645       -3.3076643943786621     
           2   9999999983.1801643        12.583673477172852       -3.3593621253967285     
           1   9999999983.0249348        12.585610389709473       -3.3360040187835693     
           4   9999999983.3293419        12.608694076538086       -3.3556447029113770     
           1   9999999983.3837624        12.627124786376953       -3.4637773036956787     
           1   9999999984.6326847        12.557119369506836       -3.3396043777465820     
           2   9999999983.6647453        12.594889640808105       -3.4241125583648682     
           5   9999999984.6266804        12.532672882080078       -3.2131552696228027     
           2   9999999985.3988743        12.570907592773438       -3.1833782196044922     
           2   9999999985.5165138        12.676514625549316       -3.6024837493896484     
           4   9999999982.9766121        12.595099449157715       -3.3560698032379150     
           1   9999999984.1496639        12.542713165283203       -3.2158834934234619     
           3   9999999986.1833553        12.547296524047852       -3.1171455383300781     
           2   9999999984.8853703        12.595861434936523       -3.2565703392028809     
           4   9999999985.0569248        12.578511238098145       -3.2096476554870605     
           1   9999999983.8163128        12.577225685119629       -3.3773989677429199     
           3   9999999983.3747387        12.577155113220215       -3.3515486717224121     
           1   9999999984.4278679        12.651407241821289       -3.5516269207000732     
           9   9999999983.6054401        12.569876670837402       -3.3390634059906006     
           3   9999999983.2399750        12.571958541870117       -3.2928698062896729     
           1   9999999984.8267574        12.581151962280273       -3.4264945983886719     
           2   9999999983.1241779        12.595438003540039       -3.3921489715576172     
           3   9999999983.4849319        12.573764801025391       -3.2645268440246582     
           1   9999999983.5298061        12.591279983520508       -3.2956316471099854     
           2   9999999984.4362659        12.585852622985840       -3.2458710670471191     
           2   9999999984.1319523        12.597133636474609       -3.4489872455596924     
           4   9999999983.3759365        12.566056251525879       -3.2941124439239502     
           1   9999999983.3321133        12.574961662292480       -3.2783303260803223     
           1   9999999983.1592274        12.576163291931152       -3.3048067092895508     
           4   9999999983.2607555        12.617838859558105       -3.3954777717590332     
           6   9999999983.4869900        12.587053298950195       -3.3925731182098389     
           4   9999999983.5125732        12.631135940551758       -3.4352366924285889     
           2   9999999983.1141472        12.615996360778809       -3.4212198257446289     
           1   9999999983.8152790        12.574560165405273       -3.2467038631439209     
           2   9999999983.1123962        12.592049598693848       -3.3810615539550781     
           3   9999999983.0317192        12.589833259582520       -3.3328661918640137     
           1   9999999984.5283623        12.612555503845215       -3.5001010894775391     
           1   9999999984.8179359        12.635434150695801       -3.5544788837432861     
           1   9999999984.9247589        12.613921165466309       -3.5154368877410889     
           3   9999999984.1733780        12.591545104980469       -3.4353044033050537     
           1   9999999983.2966652        12.614173889160156       -3.4467542171478271     
           2   9999999983.8772297        12.644307136535645       -3.5022974014282227     
           1   9999999984.6509895        12.615777969360352       -3.3202366828918457     
           2   9999999983.6341324        12.584132194519043       -3.3911559581756592     
           3   9999999983.4054108        12.571142196655273       -3.3288815021514893     
           1   9999999984.6255741        12.655199050903320       -3.4757513999938965     
           1   9999999984.3559990        12.646529197692871       -3.4473364353179932     
           8   9999999984.4385967        12.629060745239258       -3.3717081546783447     
           1   9999999983.3161564        12.608368873596191       -3.3554995059967041     
           2   9999999983.2150803        12.576281547546387       -3.3316574096679688     
           1   9999999983.2581711        12.609265327453613       -3.4353086948394775     
           1   9999999984.0769367        12.566500663757324       -3.2209792137145996     
           1   9999999986.9870148        12.569046974182129       -3.1393160820007324     
           6   9999999987.3132439        12.621816635131836       -3.2690837383270264     
           1   9999999986.9387379        12.601241111755371       -3.2190165519714355     
           1   9999999983.5354710        12.574028968811035       -3.2614505290985107     
           3   9999999984.1750393        12.592914581298828       -3.4391593933105469     
           3   9999999983.7388229        12.564104080200195       -3.2363984584808350     
           1   9999999983.5954323        12.635547637939453       -3.4826478958129883     
           2   9999999983.6616554        12.636905670166016       -3.4533555507659912     
           1   9999999984.3747463        12.550900459289551       -3.3026900291442871     
           1   9999999984.0128441        12.565776824951172       -3.2229299545288086     
           1   9999999983.6490135        12.562376022338867       -3.3087780475616455     
           1   9999999982.9896851        12.598810195922852       -3.3609273433685303     
           1   9999999983.4325008        12.573233604431152       -3.3403422832489014     
           1   9999999983.3841953        12.582550048828125       -3.3718030452728271     
           2   9999999983.6586990        12.583199501037598       -3.3894176483154297     
           1   9999999983.9750118        12.592710494995117       -3.4311690330505371     
           6   9999999985.2448177        12.597112655639648       -3.4830672740936279     
           1   9999999987.2063446        12.677606582641602       -3.6857769489288330     
           1   9999999987.2564049        12.699324607849121       -3.6871824264526367     
           4   9999999986.1286945        12.687443733215332       -3.6233727931976318     
           2   9999999987.2212162        12.679814338684082       -3.6881277561187744     
           1   9999999986.9208202        12.699943542480469       -3.6434869766235352     
           1   9999999984.5534115        12.659090042114258       -3.5096192359924316     
           1   9999999986.9804440        12.700707435607910       -3.6482448577880859     
           1   9999999985.6602306        12.641370773315430       -3.3744788169860840     
           1   9999999986.3009186        12.582990646362305       -3.1872880458831787     
           5   9999999985.7314491        12.535916328430176       -3.1155736446380615     
           2   9999999986.1654434        12.546609878540039       -3.1165308952331543     
           5   9999999985.8863621        12.559559822082520       -3.1471786499023438     
           1   9999999983.9897079        12.553774833679199       -3.2925622463226318     
           2   9999999983.3677807        12.570314407348633       -3.2719457149505615     
           4   9999999983.1150780        12.607310295104980       -3.3694763183593750     
           1   9999999984.0238571        12.585546493530273       -3.2601463794708252     
           7   9999999984.0316792        12.584245681762695       -3.2569026947021484     
           1   9999999983.8714828        12.559772491455078       -3.2240688800811768     
           1   9999999983.6650372        12.568173408508301       -3.3360040187835693     
           1   9999999984.1150227        12.574620246887207       -3.2335152626037598     
           3   9999999983.4576340        12.564583778381348       -3.2996592521667480     
           2   9999999984.5849686        12.539861679077148       -3.2607643604278564     
           2   9999999984.3268242        12.624217033386230       -3.5171728134155273     
           1   9999999984.2983856        12.654297828674316       -3.5320887565612793     
           1   9999999984.9913139        12.668054580688477       -3.5725474357604980     
           1   9999999984.6571579        12.660976409912109       -3.5577208995819092     
           2   9999999985.2511406        12.645555496215820       -3.5848467350006104     
           2   9999999984.1927528        12.555094718933105       -3.2010581493377686     
           1   9999999985.0838699        12.649011611938477       -3.4235301017761230     
           1   9999999983.5551701        12.635193824768066       -3.4616370201110840     
           3   9999999983.0451183        12.604817390441895       -3.3699958324432373     
           3   9999999983.7462082        12.613447189331055       -3.3477032184600830     
           3   9999999984.1336708        12.543975830078125       -3.2437942028045654     
           1   9999999986.2195034        12.521818161010742       -3.0854649543762207     
           1   9999999984.0265064        12.581944465637207       -3.2520523071289063     
           2   9999999983.2499619        12.620023727416992       -3.4072890281677246     
           2   9999999983.8163414        12.618458747863770       -3.4851438999176025     
           1   9999999983.7470989        12.555743217468262       -3.2809669971466064     
           2   9999999983.5612373        12.558893203735352       -3.2629246711730957     
           3   9999999983.2836952        12.589948654174805       -3.3889174461364746     
           2   9999999984.0407410        12.576533317565918       -3.3848791122436523     
           1   9999999983.4225330        12.617175102233887       -3.3789179325103760     
           2   9999999983.2020397        12.621255874633789       -3.4315001964569092     
           2   9999999983.4705067        12.570028305053711       -3.2616295814514160     
           3   9999999983.3830452        12.585506439208984       -3.2912199497222900     
           1   9999999983.5381069        12.623304367065430       -3.4771730899810791     
           8   9999999983.1663303        12.579691886901855       -3.3412590026855469     
           2   9999999983.1828613        12.603027343750000       -3.3488724231719971     
           2   9999999984.4294682        12.557656288146973       -3.1925168037414551     
           1   9999999984.3983288        12.551921844482422       -3.1874375343322754     
           1   9999999983.8398190        12.572260856628418       -3.3612887859344482     
           2   9999999983.0987167        12.580485343933105       -3.3141748905181885     
           1   9999999984.5010357        12.539567947387695       -3.2527904510498047     
           1   9999999984.3906250        12.541403770446777       -3.2548444271087646     
           1   9999999985.0797958        12.523209571838379       -3.1823887825012207     
           1   9999999983.1846390        12.580828666687012       -3.3485872745513916     
           1   9999999986.1684914        12.688564300537109       -3.6193256378173828     
           1   9999999984.4188786        12.590744018554688       -3.2582180500030518     
           3   9999999984.5922565        12.570950508117676       -3.2085475921630859     
